category,store_name,original_price,discount_percent,price,rating,comment_count,name,sold,link
Snacks & Confectionery,Min Food88 _ Store,"₫ 69,000",-14%,"₫59,000",5,(4),Cake mochi Taiwan 210g-taste tea green/red bean/Black Sesame/Taro/peanut/pearl milk tea-Japanese mochi qidea,48 sold,https://www.lazada.vn/products/pdp-i2182499562.html
Snacks & Confectionery,,,,"₫112,000",,,Socola Trái Banh,75 sold,https://www.lazada.vn/products/pdp-i2044925328.html
Snacks & Confectionery,,,,"₫23,000",,,Kẹo Dẻo Trái Cây Bóc Vỏ Nhiều Vị Gói 60g - BeeGin Food Store,237 sold,https://www.lazada.vn/products/pdp-i2659463718.html
Pet Food,,,,"₫69,999",,,Hộp thịt sấy LISHI hỗn hợp 11 vị thức ăn đông khô sấy lạnh cho thú cưng chó mèo,369 sold,https://www.lazada.vn/products/pdp-i2369367379.html
Snacks & Confectionery,,,,"₫40,900",,,Đậu Hà Lan Sấy Giòn 500g Viettin Mart,2.0K sold,https://www.lazada.vn/products/pdp-i1973333669.html
Food Staples & Cooking Essentials,,,,"₫30,100",,,"Sườn Non Chay , sườn chay Khô Ngon Loại 1 Làng Me , chế biến món chay ngon ( gói 200 gr ) , Hàng công ty không chất bảo quản , không biến đổi Gen",795 sold,https://www.lazada.vn/products/pdp-i2604210465.html
Pet Food,,,,"₫25,999",,,Thức Ăn Cho Mèo - Đồ Ăn Hạt Khô Me-O Adult 350gr,,https://www.lazada.vn/products/pdp-i2377492537.html
Snacks & Confectionery,,,,"₫31,999",,,Kẹo dẻo sữa mềm Milk Soft Candy 300gr & 320gr,1.2K sold,https://www.lazada.vn/products/pdp-i1583379081.html
Snacks & Confectionery,Anh Đạt,"₫ 85,000",-29%,"₫60,000",4.9,(128),Kẹo marshmallow trắng Erko 500g / kẹo bấc / kẹo bông gòn,1.1K sold,https://www.lazada.vn/products/pdp-i1125800360.html
Snacks & Confectionery,BillShop8,,,"₫130,000",,,SOCOLA MEIJI HỘP 26 THANH NỘI ĐỊA NHẬT,6 sold,https://www.lazada.vn/products/pdp-i3168757168.html
Snacks & Confectionery,HOUSE SNACK,"₫ 75,000",-3%,"₫72,963",5,(16),Combo 2kg ( thạch rau câu hương trái cây JOJO ăn vặt thạch rau câu cho bé,50 sold,https://www.lazada.vn/products/pdp-i2429877716.html
Food Staples & Cooking Essentials,EAT WITH UNCEL THONG,,,"₫79,000",5,(2),Ăn Vặt Ngon - 💥💥💥DA HEO QUAY ĐẶC BIỆT💥💥💥 TÚI 250GR,5 sold,https://www.lazada.vn/products/pdp-i3088982514.html
Snacks & Confectionery,Phukiensaleoff,"₫ 81,300",-47%,"₫43,000",4.8,(99),10 BỊCh BÁNH TRÁNG PHƠI SƯƠNG MUỐI TỎI,440 sold,https://www.lazada.vn/products/pdp-i919468942.html
Food Staples & Cooking Essentials,SK FOOD.Selection,"₫ 96,600",-23%,"₫74,300",4.8,(169),KHÔ BÒ MIẾNG MỀM CAY SK FOOD CAO CẤP (100% THỊT BÒ KHÔ) HŨ 100G,4.7K sold,https://www.lazada.vn/products/pdp-i2598025926.html
Snacks & Confectionery,Ăn vặt Bé Byy,"₫ 79,000",-16%,"₫25,000",5,(18),500G Kẹo Bông Gòn Marshmallow Mix,69 sold,https://www.lazada.vn/products/pdp-i2467906525.html
Snacks & Confectionery,Ăn Vặt Linh Foods,"₫ 49,000",-12%,"₫43,000",4.9,(63),Kẹo Me Tắc Cay 500Gr [HÌNH THẬT ]  ĐƠN TỪ 50K,219 sold,https://www.lazada.vn/products/pdp-i2089397786.html
Snacks & Confectionery,Cam My flower tea,,,"₫35,000",,,100g nougat candy,,https://www.lazada.vn/products/pdp-i3159600777.html
Food Staples & Cooking Essentials,SG Foods.Selection,"₫ 32,700",-29%,"₫23,300",5,(184),Cháo tươi tổ yến thịt thăn bí đỏ  SG Food 240g,3.1K sold,https://www.lazada.vn/products/pdp-i3069635433.html
Snacks & Confectionery,Lanna Store,"₫ 70,000",-39%,"₫42,500",5,(246),[HCM]Kẹo Sữa Bò Milk siêu ngon gói 250g - Mông Cổ,1.2K sold,https://www.lazada.vn/products/pdp-i1304875983.html
Food Staples & Cooking Essentials,Tân Lộc Phát Food.Selection,"₫ 47,200",-29%,"₫33,700",5,(1),CƠM SẤY SIÊU CHÀ BÔNG TÂN LỘC PHÁT - BỊCH 130G,,https://www.lazada.vn/products/pdp-i3112035397.html
Bakery & Breakfast,Ms. Hội An® Natural Products,"₫ 119,000",-13%,"₫103,000",5,(57),"WayOf | No Sugar | Premium Cashew Chocolate Butter – All-Natural, Creamy & Rich Spread | Healthy Snack | Chocolate spread",159 sold,https://www.lazada.vn/products/pdp-i2646774376.html
Snacks & Confectionery,BEEGIN FOOD SHOP,"₫ 131,000",-31%,"₫90,080",4.9,(263),Thùng 1kg Bánh Mochi Tròn Mix 4 Vị Hai Cô Gái  - BeeGin Food Shop,673 sold,https://www.lazada.vn/products/pdp-i2420308826.html
Milk Formula & Baby Food,HaoBabyvn,"₫ 70,000",-34%,"₫46,000",5,(5),Bánh Tohato Nhật Bản Pikachu Doraemon Shin Cho Bé Ăn Dặm,74 sold,https://www.lazada.vn/products/pdp-i2614523369.html
Snacks & Confectionery,Kẹo Dẻo Đức - Ăn Vặt Panda Pẻn,"₫ 40,000",-15%,"₫34,000",5,(57),"(100g) Kẹo Dẻo Chip Chip Đức [ đi đơn từ 300g ] Ăn Vặt Panda Pẻn, Hương Vị Trái Cây Tự Nhiên Không Chảy Nước (Gửi đơn từ 300gr)",188 sold,https://www.lazada.vn/products/pdp-i2640618128.html
Snacks & Confectionery,Bảo Ngọc Đỗ,"₫ 35,000",-29%,"₫25,000",5,(4),NABATI NEXTAR SỐT SOCOLA SIÊU NGON - Hộp 8cái,9 sold,https://www.lazada.vn/products/pdp-i1461145630.html
Food Staples & Cooking Essentials,shop mẹ binbon,"₫ 75,000",-27%,"₫55,000",4.8,(142),set ăn vặt cổng trường 25 gói cay cay - ăn vặt cổng trường,872 sold,https://www.lazada.vn/products/pdp-i1992715348.html
Snacks & Confectionery,YUM's FOOD,"₫ 59,000",-34%,"₫38,990",5,(42),Socola Đen Nguyên Chất 100% Không Đường Ăn Kiêng Hộp 120g Yikanong,213 sold,https://www.lazada.vn/products/pdp-i2611748506.html
Bakery & Breakfast,MuaSam Nhanh,"₫ 289,000",-15%,"₫130,000",4.3,(6),2kg carton mix Taiwan cake with full flavor-super delicious snacks-Haimy shop bought Sam fast,37 sold,https://www.lazada.vn/products/pdp-i2621672899.html
Food Staples & Cooking Essentials,China food,"₫ 80,000",-48%,"₫42,000",4.9,(130),COMBO 70G X 4 THANH QUE CAY ĂN VẶT TRUNG QUỐC MÓN ĂN NGON Ở CỔNG TRƯỜNG,666 sold,https://www.lazada.vn/products/pdp-i1717633937.html
Snacks & Confectionery,BH Minh Ngọc,"₫ 60,000",-18%,"₫49,000",5,(43),1kg kẹo thạch rau câu Zai Zai Đức Hạnh - Ăn vặt,219 sold,https://www.lazada.vn/products/pdp-i1350134513.html
Snacks & Confectionery,Figo Chocolatier,"₫ 60,000",-7%,"₫55,560",5,(22),"[ĂN LÀ GHIỀN-COMBO 5 BAR 20G] Kẹo socola sữa Hạnh nhân, Hạt điều, Dừa, Hạt cacao 20g FIGO, đồ ăn vặt siêu ngon văn phòng",327 sold,https://www.lazada.vn/products/pdp-i1427942199.html
Snacks & Confectionery,Chokollis store,,,"₫70,000",4.9,(181),Socola đen GanaFarm túi 250g|| 500g|| 1kg,634 sold,https://www.lazada.vn/products/pdp-i1488740958.html
Snacks & Confectionery,Sỉ Le Hàng Tiêu Dùng 1608966196,"₫ 20,000",-40%,"₫33,999",,,"Kẹo Dẻo Hình Burger Oki Oki Kẹo Dẻo Trái Cây, Kẹo Dẻo Hamberger - 40gr & 120gr",,https://www.lazada.vn/products/pdp-i3164503228.html
Snacks & Confectionery,Tạp Hoá HULA,"₫ 7,900",-39%,"₫4,799",4.9,(11),Kẹo Dẻo Trái Cây ORION Đủ 5 Vị (Gói 25g) - Kẹo Dẻo BOOM Jelly,150 sold,https://www.lazada.vn/products/pdp-i2581226399.html
Snacks & Confectionery,Ăn vặt store TD,,,"₫10,000",4.7,(41),100gr Kẹo dẻo trái cây Đà Lạt,162 sold,https://www.lazada.vn/products/pdp-i519996843.html
Snacks & Confectionery,shop9890,"₫ 40,000",-18%,"₫33,000",4.8,(1022),[HCM]1kg/ 500g mứt kẹt dâu tây dâu tằm,4.2K sold,https://www.lazada.vn/products/pdp-i978284598.html
Snacks & Confectionery,Jinshu Shop,"₫ 27,500",-7%,"₫25,500",4.8,(10),BỊCH 180G CÓ 6 CÁI BÁNH MOCHI TRỨNG MUỐI NHẬT BẢN🇯🇵.DATE MỚI 9 THÁNG KỂ TỪ NGÀY SẢN XUẤT.,21 sold,https://www.lazada.vn/products/pdp-i2602621885.html
Pet Food,MarketPetshop,"₫ 53,600",-46%,"₫21,200",5,(13),BÁNH THƯỞNG CAO CẤP ĐẮT CHO CHÓ 100GR,37 sold,https://www.lazada.vn/products/pdp-i2344826316.html
Snacks & Confectionery,THỰC PHẨM SẠCH 3 MIỀN - ĐỒ ĂN VẶT.Selection,"₫ 61,100",-23%,"₫47,000",4.8,(49),500G đậu phộng nước cốt dừa thơm ngon đậm đà hương vị TPS,277 sold,https://www.lazada.vn/products/pdp-i2603810971.html
Food Staples & Cooking Essentials,Viettin Mart 1593072786,"₫ 96,600",-28%,"₫69,200",4.8,(806),0.5KG NHO KHÔ VÀNG ẤN ĐỘ LOẠI 1 (không đường),4.0K sold,https://www.lazada.vn/products/pdp-i874054768.html
Snacks & Confectionery,duongngoctam7070,"₫ 120,000",-38%,"₫74,000",4.8,(102),Kẹo Dẻo Tròn Xiên Que,530 sold,https://www.lazada.vn/products/pdp-i749888544.html
Food Staples & Cooking Essentials,shop9890,"₫ 100,000",-27%,"₫73,000",4.9,(3341),[HCM]1kg đậu phộng da cá cốt dừa,10.2K sold,https://www.lazada.vn/products/pdp-i293762627.html
Snacks & Confectionery,Anvy Foods 01,"₫ 49,000",-5%,"₫46,502",5,(37),"Kẹo Dẻo Cá Sấu / Kẹo Dẻo Thú Vị Trái Cây -Hũ 300gr -THƠM DẺO, NGỌT NHẸ",140 sold,https://www.lazada.vn/products/pdp-i2358402030.html
Food Staples & Cooking Essentials,Bách Hóa Cổ Đông N01,"₫ 120,000",-40%,"₫72,000",5,(109),DẦU ĂN SIMPLY /SIMPLY GẠO LỨT HÀNG CHUẨN DATE MỚI 1 LÍT,572 sold,https://www.lazada.vn/products/pdp-i1519765988.html
Snacks & Confectionery,shop_anhthu,,,"₫55,000",4.7,(60),500g kẹo chip chip mix vị hương hoa quả thơm ngon,344 sold,https://www.lazada.vn/products/pdp-i2245089052.html
Pet Food,YaYa.petshop,"₫ 33,000",-49%,"₫16,900",,Reviews,"Cheese Reward Cake to Supplement Nutrition for Pets (100Gr), Goat Milk Calcium Tablets for Dogs and Cats",,https://www.lazada.vn/products/pdp-i3177635010.html
Food Staples & Cooking Essentials,SK FOOD.Selection,"₫ 117,400",-23%,"₫90,300",5,(49),[HCM]Lạp Xưởng Tôm Đặc Sản Sóc Trăng - Bịch 500G,617 sold,https://www.lazada.vn/products/pdp-i2633518204.html
Pet Food,Mozzi PetShop VN,"₫ 57,000",-13%,"₫43,000",5,(3),Snack cho chó Ăn vặt dạng mềm Prama gói 70gr Thái Lan,154 sold,https://www.lazada.vn/products/pdp-i2213886189.html
Snacks & Confectionery,Anvy Foods 01,"₫ 45,000",-5%,"₫42,706",4.9,(54),500gr Kẹo Me Cay Thơm Ngon - ĐẶC SẢN ĐÀ LẠT -FREESHIP ĐƠN TỪ 50K,200 sold,https://www.lazada.vn/products/pdp-i2358168773.html
Food Staples & Cooking Essentials,Tân Lộc Phát Food.Selection,"₫ 58,000",-23%,"₫44,600",5,(17),KHOAI TÂY PHÔ MAI TÂN LỘC PHÁT FOOD | BỊCH 500G,208 sold,https://www.lazada.vn/products/pdp-i2866562045.html
Snacks & Confectionery,pdgroup.Selection,"₫ 40,200",-29%,"₫28,700",4.9,(125),Oreo thanh 120gr bánh quy kem lạnh đủ vị vani socola dâu việt quất,408 sold,https://www.lazada.vn/products/pdp-i2674694100.html
Pet Food,RotunPet,"₫ 65,600",-27%,"₫48,000",,Reviews,"Bánh thưởng cho chó LUSCIOUS 220g, snack cho chó đóng hộp",5 sold,https://www.lazada.vn/products/pdp-i2320835177.html
Snacks & Confectionery,doanvatgiasi,"₫ 25,000",-12%,"₫79,000",5,(31),Kẹo me Thái sấy cay Trường Xương siêu ngon 200g/500g/1Kg_Doanvatgiasi,137 sold,https://www.lazada.vn/products/pdp-i1628800294.html
Food Staples & Cooking Essentials,Hatdinhduongnhapkhau MinhAnh,"₫ 135,000",-9%,"₫123,500",4.8,(25),Túi 1kg hạt chia Organic Úc loại 1,94 sold,https://www.lazada.vn/products/pdp-i1851367580.html
Pet Food,Pet Boss 95,"₫ 37,400",-45%,"₫20,600",4.9,(48),"BÁNH SANDWICH VỊ SỮA DÊ LÒNG ĐỎ TRỨNG GÓI 100GR, BÁNH THƯỞNG CHO CHÓ",441 sold,https://www.lazada.vn/products/pdp-i2294255707.html
Snacks & Confectionery,Viettin Mart 1593072786,"₫ 165,600",-51%,"₫43,500",5,(288),KẸO THẠCH ZAI ZAI (DÀI) | ViettinMart,940 sold,https://www.lazada.vn/products/pdp-i2242207157.html
Food Staples & Cooking Essentials,Tân Lộc Phát Food.Selection,"₫ 37,700",-29%,"₫26,900",5,(1),CHÀ BÔNG GÀ TÂN LỘC PHÁT - BỊCH 100G,,https://www.lazada.vn/products/pdp-i3113128688.html
Snacks & Confectionery,SK FOOD.Selection,"₫ 91,000",-23%,"₫70,000",4.9,(975),Hạt điều sấy nguyên chất không gia vị tốt cho sức khỏe  220g SK FOOD,3.0K sold,https://www.lazada.vn/products/pdp-i2428067559.html
Pet Food,Vu Tru Thu Cung,"₫ 70,000",-44%,"₫39,000",5,(21),Bánh thưởng mềm dạng thanh Dẻo cho Chó Jerky Chews 70g (Gà mix Rau củ),108 sold,https://www.lazada.vn/products/pdp-i2282980034.html
Pet Food,Paddy Pet Shop,"₫ 45,000",-16%,"₫38,000",5,(171),Snack Cho Chó Thịt Sấy Cứng Natural Core,1.2K sold,https://www.lazada.vn/products/pdp-i2372610870.html
Food Staples & Cooking Essentials,Củ quả sấy giá rẻ,"₫ 45,000",-41%,"₫26,605",4.9,(342),"300g Mít Thái Sấy Hàng B (Cánh nhỏ và bể đôi), 100% thành phần thiên nhiên, thơm ngọt, không hóa chất, phẩm màu, đảm bảo vệ sinh an toàn thực phẩm",2.0K sold,https://www.lazada.vn/products/pdp-i1864395270.html
Food Staples & Cooking Essentials,Jinshu Shop,"₫ 18,500",-11%,"₫16,500",5,(12),BỊCH 150G BỘT BẮP TAKY FOOD. DATE MỚI 12 THÁNG,28 sold,https://www.lazada.vn/products/pdp-i2600330085.html
Pet Food,MarketPetshop,"₫ 44,300",-46%,"₫17,200",4.9,(43),BÁNH THƯỞNG CAO CẤP CHO CHÓ MÈO NHÌU MÙI VỊ GÓI 100G,283 sold,https://www.lazada.vn/products/pdp-i1568927161.html
Snacks & Confectionery,SuSuTo Shop,"₫ 95,000",-18%,"₫37,027",4.9,(428),1kg đậu phộng da cá nước cốt dừa ( túi zip ) hợp vệ sinh đồ ăn vặt giòn xốp béo thơm tuyệt vời Susuto Shop,1.4K sold,https://www.lazada.vn/products/pdp-i1862495594.html
Snacks & Confectionery,BH Thiên Ân,,,"₫33,000",5,(11),Chocolate Hershey's Kisses gói 36g (3 vị ),63 sold,https://www.lazada.vn/products/pdp-i3061468760.html
Snacks & Confectionery,Figo Chocolatier,"₫ 15,000",-4%,"₫14,415",4.9,(180),"[ĂN LÀ NGHIỆN-HỘP 20G VỊ NGẪU NHIÊN ] Kẹo socola sữa siêu ngon 20g Figo, đồ ăn vặt văn phòng siêu nghiện",1.4K sold,https://www.lazada.vn/products/pdp-i1641397448.html
Snacks & Confectionery,ChocolateFigo.Bột Cacao Hà Nội,"₫ 15,000",-17%,"₫12,500",3.5,(4),"Milk Chocolate Mứt Matcha Hộp 20gr/ 50gr FIGO, Socola nhân Mứt Dâu tan chảy, Đồ ăn vặt siêu ngon, chất lượng, ĂN LÀ NGHIỀN",9 sold,https://www.lazada.vn/products/pdp-i3060557488.html
Snacks & Confectionery,Cửa Hàng Đồ Mỹ TPT,,,"₫79,000",5,(5),Socola mỹ Hershey's Nuggets Creamy  Milk Toffee Almonds special dark chocolate 10 viên- Made in USA,38 sold,https://www.lazada.vn/products/pdp-i2102813472.html
Snacks & Confectionery,NÔNG SẢN VIỆT STORE,"₫ 50,000",-40%,"₫30,000",4.9,(110),Kẹo Dừa Sakura Nhật Bản Gói 500gr Giòn Béo Siêu Ngon,436 sold,https://www.lazada.vn/products/pdp-i2628578812.html
Pet Food,ShopPetAz,,,"₫19,860",4.7,(6),"[Gói 6 thanh] QUE CỎ MÈO VỊ GÀ LÀM SẠCH RĂNG VÀ TIÊU BÚI LÔNG CHO MÈO, THANH CATNIP CỎ MÈO BẠC HÀ CHO MÈO ĐỒ ĂN VẶT KHÔ",45 sold,https://www.lazada.vn/products/pdp-i2618041347.html
Snacks & Confectionery,Đồ Ăn Vặt Sỉ Lẻ,"₫ 512,000",-46%,"₫148,000",4.7,(3),[ Hàng mới ] Combo 1000g Socola Dubai nhân sợi/ sô cô la hạt dẻ cười/ Hạt phỉ/ sữa dừa Dubai thơm ngon cực đã,11 sold,https://www.lazada.vn/products/pdp-i2997095591.html
Snacks & Confectionery,Figo Chocolatier,"₫ 58,000",-4%,"₫55,738",4.5,(28),"[VỊ ĐẮNG ÍT ĐƯỜNG-HỘP 50G] Kẹo socola đắng 90% cacao ít đường FIGO, đồ ăn vặt giảm cân, keto, ăn kiêng",159 sold,https://www.lazada.vn/products/pdp-i1422864609.html
Milk Formula & Baby Food,Babyyum store,"₫ 60,000",-47%,"₫32,000",4.9,(529),Japanese baby Tokyo instant noodle-Tokyo noodle,4.5K sold,https://www.lazada.vn/products/pdp-i1132130082.html
Snacks & Confectionery,Bánh tráng Bảo Ngọc,,,"₫30,000",5,(1),combo 10 Túi bánh tráng phơi sương mini kèm muối tôm sặc ngon,5 sold,https://www.lazada.vn/products/pdp-i3057396553.html
Snacks & Confectionery,Trinh Nguyễn Shop 1587555096,"₫ 39,000",-52%,"₫18,772",4.9,(490),Lốc 10 bịch Bánh bim bim   Snack Oishi® loại 12g ( 1 lốc 1 vị giao ngẫu nhiên),2.1K sold,https://www.lazada.vn/products/pdp-i1646198830.html
Snacks & Confectionery,Bách Hóa Online x FennikVN.Selection,"₫ 40,600",-29%,"₫29,000",4.9,(201),Bánh Gạo Cuộn Want Want Vị Phô Mai và Trứng Muối - Gói 170g,1.4K sold,https://www.lazada.vn/products/pdp-i3077297113.html
Snacks & Confectionery,Viettin Mart 1593072786,"₫ 86,250",-50%,"₫43,500",5,(24),Đậu Gà Sấy Giòn VietTin Mart,89 sold,https://www.lazada.vn/products/pdp-i2864799354.html
Snacks & Confectionery,SK FOOD.Selection,"₫ 72,200",-23%,"₫55,500",4.9,(647),500g nho mix 3 màu chất lượng nhập khẩu cao cấp SK FOOD,2.0K sold,https://www.lazada.vn/products/pdp-i2419469796.html
Snacks & Confectionery,Million Million,,,"₫40,000",5,(45),Kẹo Dẻo Con Mắt Ruby&Ben Marshmallows Candy (Gói 230g),307 sold,https://www.lazada.vn/products/pdp-i1352793012.html
Snacks & Confectionery,SK FOOD.Selection,"₫ 70,200",-23%,"₫54,000",5,(286),Nhân bí xanh ăn liền hoặc chế biến tùy sở thích 250g SK FOOD,938 sold,https://www.lazada.vn/products/pdp-i2436025106.html
Food Staples & Cooking Essentials,Vựa Khô Minh Triết,"₫ 59,000",-54%,"₫90,000",4.8,(1644),1 kg Ức Bụng Mỡ Khô Cá Dứa Cắt Sợi Siêu Béo Mỡ Nhiều- Vựa Khô Minh Triết,4.8K sold,https://www.lazada.vn/products/pdp-i1767212001.html
Snacks & Confectionery,KEM AICE-HADILAO,,,"₫7,200",5,(74),KEM MOCHI VANI,1.5K sold,https://www.lazada.vn/products/pdp-i2042356127.html
Snacks & Confectionery,Âu Châu,"₫ 50,000",-8%,"₫46,000",4.8,(104),Bánh mochi Đài Loan kem lạnh Royal Family sweet dẻo ngon đủ 7 vị 120g 9 bánh - ÂU CHÂU SHOP,613 sold,https://www.lazada.vn/products/pdp-i266174630.html
Pet Food,Meotrenmayq12,"₫ 6,000",-17%,"₫4,999",4.9,(27),"Bánh thịt sấy chân mèo mix rau củ dinh dưỡng cho chó mèo hamster, thịt sấy cho chó mèo tăng nọng gói 4,5gr",339 sold,https://www.lazada.vn/products/pdp-i2731281608.html
Food Staples & Cooking Essentials,ChengMei food.Selection,"₫ 28,600",-29%,"₫73,700",4.9,(295),Bánh Socola Nabati Nextar Hộp (8 bánh) - Indonesia,1.6K sold,https://www.lazada.vn/products/pdp-i2715332168.html
Milk Formula & Baby Food,Shop Sơn Thúy,,,"₫55,000",5,(14),Bánh Gạo Ăn Dặm Happy Bites cho bé 3 loại [ Táo / Vệt Quất / Chuối ] ( 50gr ) 🔥Đặt biệt { combo 3 Vị 150k }🔥,57 sold,https://www.lazada.vn/products/pdp-i2014268719.html
Snacks & Confectionery,Nông Lâm Food Store.Selection,"₫ 42,000",-29%,"₫30,000",5,(7),Thơm muối ớt sấy dẻo Nonglamfood 75g | Ăn vặt tốt cho sức khỏe | Healthy Snack,33 sold,https://www.lazada.vn/products/pdp-i3094340466.html
Food Staples & Cooking Essentials,THỰC PHẨM SẠCH 3 MIỀN - ĐỒ ĂN VẶT.Selection,"₫ 81,700",-23%,"₫62,800",,,[HCM] khô bò sợi Dài loại ngon TPS,65 sold,https://www.lazada.vn/products/pdp-i2994854242.html
Pet Food,Pet Boss 95,"₫ 34,000",-45%,"₫18,700",4.9,(250),"BÁNH THƯỞNG CAO CẤP CHO CHÓ GẶM SẠCH RĂNG GÓI 100GRAM, SNACK CHO CHÓ",2.6K sold,https://www.lazada.vn/products/pdp-i1289766860.html
Bakery & Breakfast,Ms. Hội An® Natural Products,"₫ 228,000",-22%,"₫178,000",5,(30),"1kg/3kg/5kg | WayOf | Natural Peanut Butter – No Salt, No Sugar, No Oils",84 sold,https://www.lazada.vn/products/pdp-i2957243906.html
Pet Food,PET SHOP PRO,"₫ 78,000",-16%,"₫65,400",5,(172),Combo 3 Gói Thức ăn hạt cho Chó trưởng thành PRO-DOG ADULT Gói 400g Xuất xứ Pro-Pet Việt Nam Dinh dưỡng hoàn chỉnh cho Chó - Pet shop Uytinpro,656 sold,https://www.lazada.vn/products/pdp-i1729906030.html
Food Staples & Cooking Essentials,Củ quả sấy giá rẻ,"₫ 14,000",-6%,"₫13,200",4.9,(2694),200g Mít Sấy Loại Bể 100% thành phần thiên nhiên thơm ngọt không hóa chất phẩm màu đảm bảo vệ sinh an toàn thực phẩm,15.5K sold,https://www.lazada.vn/products/pdp-i1760994989.html
Snacks & Confectionery,HẠT ĐÁC TƯƠI,"₫ 73,000",-11%,"₫65,000",4.9,(660),Hạt đác tươi Khánh Hoà Hột đác tươi loại mềm dẻo chuẩn rim nấu chè làm topping trà,1.9K sold,https://www.lazada.vn/products/pdp-i2591562352.html
Snacks & Confectionery,Chokollis store,,,"₫70,000",5,(45),Socola trắng GanaFarm túi 250g || 500g || 1kg,227 sold,https://www.lazada.vn/products/pdp-i1488909444.html
Food Staples & Cooking Essentials,SK FOOD.Selection,"₫ 66,000",-23%,"₫50,700",5,(17),200g Khô gà lá chanh loại ngon hàng chất lượng ăn vặt siêu ngon hiệu SK FOOD TÚI ZIP,81 sold,https://www.lazada.vn/products/pdp-i2598186489.html
Snacks & Confectionery,Paco Food,"₫ 20,000",-5%,"₫19,000",5,(12),"1 lốc kẹo singum thổi cao su bub up lotte hương trái cây gồm 24 tép đủ vị dâu cam nho/cola dừa xoài soda dưa lưới vỉ 76,8g",122 sold,https://www.lazada.vn/products/pdp-i1832208294.html
Pet Food,PET SHOP AK,"₫ 80,000",-38%,"₫50,000",5,(7),"[Hạt Captain 2.5kg Túi thử 500g/1kg-Giá Tốt] Hạt thức ăn cho chó Captain trộn bò,phô mai,cá hồi(đặc biệt cho chó KÉN ĂN)",26 sold,https://www.lazada.vn/products/pdp-i2810462399.html
